hOu7XlwZ00ozwK4t5NLP4g,40.73444099999999679085,-73.98990799999999978809,358.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
V1mTCCguMcH9ngSuHiVIeA,40.73407699999999920237,-73.99112300000000175260,301.000000,0.000000,1.000000,1.000000,0.000000,6.000000,manhattan
EEc4g-VgbRW8YZ0h_JKC7A,40.73394299999999645934,-73.99083600000000160435,299.000000,1.000000,1.000000,0.000000,1.000000,11.000000,manhattan
5S1pdyzPHRrL37i-FGJzxA,40.73385400000000089449,-73.99100899999999114698,192.000000,0.000000,0.000000,1.000000,1.000000,12.000000,manhattan
MkXjoYKWOmyEY8Jel1qXcw,40.73519399999999990314,-73.99169899999999699958,119.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
vDJseCcWMoghMWl9b-LBbg,40.73533199999999965257,-73.98988199999999437750,296.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
jFMBXxj9KZlfPLu3on-cSg,40.73550900000000041246,-73.98989100000000007640,211.000000,1.000000,0.000000,0.000000,1.000000,9.000000,manhattan
QG5mifrZEhK7chJLqXSqLA,40.73449699999999751299,-73.98990999999999473857,357.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
EhwKnfIoH6-gSmyBw43ciQ,40.73442100000000465343,-73.98987400000000036471,118.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
z-k3Xu3DHFcadsBGdTI2LA,40.73431000000000068439,-73.98990500000000736236,357.000000,1.000000,1.000000,0.000000,1.000000,11.000000,manhattan
MOuYpYpZhfQsNZr3shjvCw,40.73412400000000133105,-73.99122800000000665932,300.000000,0.000000,0.000000,1.000000,0.000000,4.000000,manhattan
AVnzKPGg0I48F50zl5RDHg,40.73389500000000396085,-73.99071999999999604825,299.000000,1.000000,0.000000,0.000000,1.000000,9.000000,manhattan
mSMk_bTyFIhwBzkj2i6nBA,40.73376799999999775537,-73.99103700000000571890,195.000000,0.000000,0.000000,1.000000,1.000000,12.000000,manhattan
zUL69cnZsoNVJzPdwjeRmQ,40.73529800000000022919,-73.99169799999999952433,234.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
7LElXCmEsm6YdPYBnVYa8Q,40.73523099999999885767,-73.99178000000000565706,118.000000,1.000000,1.000000,0.000000,1.000000,11.000000,manhattan
q1U0Wp-omOwshsTdxYMnng,40.73513599999999712509,-73.99169999999999447482,50.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
M8x91K5iuDi6ZVRpVMQbiQ,40.73528199999999799275,-73.98989300000000923774,22.000000,1.000000,1.000000,0.000000,1.000000,11.000000,manhattan
qkdDsUAXsR_bS0aCJwiLgA,40.73536599999999907595,-73.98984099999999841657,24.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
BBteFiqMj6Nchc0pnmx8jA,40.73533400000000170849,-73.98981100000000310501,325.000000,1.000000,1.000000,1.000000,0.000000,7.000000,manhattan
FKyaA5iqzKGoqV0cjsiSRA,40.73559000000000196451,-73.98982800000000281671,211.000000,1.000000,0.000000,0.000000,1.000000,9.000000,manhattan
1Gf1l_J5DSnCzTi56lBf8Q,40.73454600000000169757,-73.98991600000000801174,355.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
jpbV9m68LB3UYbpHAQ41lQ,40.73437799999999953116,-73.98976700000000050750,118.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
f4mU-xl3tHQEW9ZL8fQMbA,40.73422899999999913234,-73.98989100000000007640,345.000000,1.000000,1.000000,0.000000,0.000000,3.000000,manhattan
l3U0QrsGWbh7ChBWzpt2dQ,40.73416999999999887905,-73.99133499999999230567,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
8HoKYx4ixvoRW_cVrh2ivQ,40.73385400000000089449,-73.99062200000000188993,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
gE3myysENZrt48wj4mlv0w,40.73368499999999414740,-73.99105699999999785632,191.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
kLShvq4sVDrmK2ZXvdPRCA,40.73532600000000059026,-73.99165899999999851389,210.000000,1.000000,1.000000,0.000000,0.000000,3.000000,manhattan
rt4WvHQcIlsT3SrT_VBWjw,40.73526799999999781221,-73.99186800000001085209,117.000000,1.000000,1.000000,0.000000,1.000000,11.000000,manhattan
U3dvD7kRSAWm6Bh-gDJgcg,40.73508599999999546526,-73.99176400000000342061,37.000000,1.000000,1.000000,0.000000,1.000000,11.000000,manhattan
oPZ6cfeHCxJTxvM8S6oRng,40.73510100000000022646,-73.98996200000000555974,4.000000,1.000000,0.000000,0.000000,1.000000,9.000000,manhattan
HtDVp_eWSO6gUAm9M0bpvw,40.73540799999999961756,-73.98981399999999553074,24.000000,0.000000,1.000000,1.000000,0.000000,6.000000,manhattan
Nd7qGg7ryDtaoDG_Sxna9A,40.73527299999999939928,-73.98970899999999062402,294.000000,1.000000,1.000000,0.000000,1.000000,11.000000,manhattan
G4ZSCI_n4Fb3Ik1GoFj3bg,40.73567199999999388638,-73.98976500000000555701,210.000000,0.000000,0.000000,0.000000,1.000000,8.000000,manhattan
Ip4a359eHKOR12m9iiX4Lw,40.73459499999999877673,-73.98992400000000202454,354.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
AXQMEgpIBKqp10Y7p0AgwQ,40.73433800000000104546,-73.98967199999999877491,119.000000,0.000000,1.000000,1.000000,0.000000,6.000000,manhattan
nYc3A2gsvyn57Vvc7gOIgA,40.73412000000000432465,-73.98986500000000887667,355.000000,1.000000,1.000000,0.000000,0.000000,3.000000,manhattan
_QrKfrM_w9lUf9WBOQQLfQ,40.73421700000000100772,-73.99144699999999374995,299.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
9V9RY_fAwPEuHv0pL-BJIg,40.73380099999999970350,-73.99049899999999979627,301.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
htkOYe1qHYTLLYWN3jgV4w,40.73358199999999840202,-73.99108199999999158081,191.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
sbkfyQ64HenWn-nwaCacaA,40.73541199999999662396,-73.99160200000000031650,211.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
4VTmeKKj95kQ-djjEsVP0Q,40.73531599999999741613,-73.99198400000000219734,119.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
rZcwEyf9kr8znt0ln4A_CQ,40.73500599999999849388,-73.99183800000000132968,32.000000,1.000000,0.000000,0.000000,1.000000,9.000000,manhattan
FjfT26rxKhDzHI0KNanYdw,40.73499999999999943157,-73.98996600000000967157,358.000000,1.000000,0.000000,1.000000,0.000000,5.000000,manhattan
ZSW8-9Y8r4aTjzmoS2Y1sg,40.73548499999999705778,-73.98976000000000396994,29.000000,0.000000,1.000000,1.000000,0.000000,6.000000,manhattan
XrRSADnaM-sOmZK31Of6CA,40.73522799999999932652,-73.98958799999999769170,299.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
r6ZDCiH-c_oUFHqE3Byo5g,40.73575400000000001910,-73.98970500000000072305,210.000000,0.000000,0.000000,1.000000,1.000000,12.000000,manhattan
yXDACKLN7g479dEktmYCxA,40.73468400000000144701,-73.98993500000000267391,356.000000,1.000000,0.000000,1.000000,0.000000,5.000000,manhattan
CFM3D6gC3D4j3zAVesQJTg,40.73429600000000050386,-73.98957400000000461660,119.000000,0.000000,1.000000,1.000000,0.000000,6.000000,manhattan
n5zz-zwHBwZ-CKC3f73hOQ,40.73400300000000129330,-73.98985400000000822729,358.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
qo-2ZP3_tVBouh1o-EJC7w,40.73426400000000313639,-73.99155899999999519423,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
teXLb65M9Ce0NJVPQ_i2dg,40.73375899999999916190,-73.99040200000000311320,301.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
kpnnNHTyu-dSDPvDE6SSwA,40.73347299999999648890,-73.99110600000000204091,191.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
JT2Wurkre75X5uVyUTCSLQ,40.73550099999999929423,-73.99153100000000904402,211.000000,1.000000,0.000000,1.000000,0.000000,5.000000,manhattan
Qzq6Z2si3zXD6vLcf6h_yQ,40.73536099999999748889,-73.99209000000000457931,119.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
eBO5gNt2ykU-fYIGmbkt4w,40.73494500000000329010,-73.99188900000000046475,33.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
5mLmI2cvxl6M6KPbjlnPLQ,40.73496300000000047703,-73.98996499999999798547,356.000000,0.000000,0.000000,1.000000,0.000000,4.000000,manhattan
qXmTAaL7nNvhUqC7BOxI1A,40.73558200000000084628,-73.98968700000000353612,28.000000,0.000000,1.000000,1.000000,0.000000,6.000000,manhattan
DzQxPf9MonCfZUTqg1OeYw,40.73518899999999831607,-73.98949600000000259570,300.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
8uhNoUlI5DptXpuyxt6LNQ,40.73583899999999857755,-73.98964200000000346336,210.000000,0.000000,0.000000,1.000000,1.000000,12.000000,manhattan
URZGa5uiB4JYOVI7PtcH0w,40.73476800000000253021,-73.98994399999999416195,355.000000,0.000000,0.000000,1.000000,0.000000,4.000000,manhattan
zBex2kHm1F31Vyz1ypMhBg,40.73425000000000295586,-73.98946600000000728414,119.000000,0.000000,0.000000,1.000000,0.000000,4.000000,manhattan
j-V5OLZZpBtQttQ4eX-epg,40.73391999999999768534,-73.98985299999999654119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
glr7CNA3KSmwJuiVvKNcmA,40.73431000000000068439,-73.99166899999998747717,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
pPvnhCn2Zia0ln5AvEYwGA,40.73370800000000002683,-73.99028199999999344527,298.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
r0qB7iEj9QAHV-HH2cfLnA,40.73338400000000092405,-73.99112800000000333966,192.000000,1.000000,1.000000,0.000000,0.000000,3.000000,manhattan
juy4tNVQ24F-mUVQbR6XFg,40.73556800000000066575,-73.99147899999999822285,211.000000,0.000000,0.000000,1.000000,0.000000,4.000000,manhattan
qTpplBMBs1LE2bcLG8bgzg,40.73540900000000419823,-73.99220499999999844931,118.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
YjVIr26Gq78Sb-D8aOvojg,40.73488400000000098089,-73.99194200000000876116,34.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
pEA4yz534IZbguDQz42ubQ,40.73488499999999845613,-73.98995699999998976182,355.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
MXCok4lW6GSYAR2ZGjaQLA,40.73568300000000164118,-73.98964999999999747615,25.000000,0.000000,1.000000,0.000000,0.000000,2.000000,manhattan
i8M7lYn3tE4JzYeKCDS-mQ,40.73515100000000188629,-73.98940799999999740066,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
2rO65CVISev_j96X-vcBYQ,40.73588300000000117507,-73.98960900000000151522,210.000000,0.000000,0.000000,1.000000,1.000000,12.000000,manhattan
CVb20oFGaqpIl1TutSjlAg,40.73484699999999492093,-73.98995299999999986085,354.000000,0.000000,0.000000,1.000000,0.000000,4.000000,manhattan
Q8u_dg8tv3sI5rAMUwuF2g,40.73420499999999577767,-73.98935999999999069132,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
6_huJCPgByU2D3HDG2oANA,40.73382700000000511409,-73.98985600000000317777,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
803L5TEp-k8j02HL3rZReQ,40.73435599999999823240,-73.99177799999999649572,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
jZGr6gfYiylXpQhUx1Q5QQ,40.73368899999999825923,-73.99023299999998926069,298.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
v9Pr1Q1NDUyoO7oxcs8Kyg,40.73331100000000049022,-73.99114699999999800184,192.000000,1.000000,1.000000,0.000000,1.000000,11.000000,manhattan
AlyFzXdsHNieU-cSeDFKOQ,40.73564199999999857482,-73.99142299999999750071,209.000000,0.000000,0.000000,1.000000,0.000000,4.000000,manhattan
9Cq_hMeKR_va7dckpZgk_w,40.73545399999999716556,-73.99231400000000746786,117.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
joqk3KvIEM3LfvQRLJo-dg,40.73481799999999708461,-73.99200299999999685951,35.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
sjQX5hndAI423eUp5q8jYg,40.73575800000000413092,-73.98959800000000086584,27.000000,1.000000,1.000000,0.000000,0.000000,3.000000,manhattan
5ov-WT23kBlEBXERAFkTIw,40.73511099999999629517,-73.98931899999999473039,301.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
jUYFMIWuotcwll7nCMp09A,40.73592700000000377258,-73.98957699999999704232,210.000000,0.000000,0.000000,1.000000,1.000000,12.000000,manhattan
sYsN5R0VQm2OCw6G6TB6sA,40.73415500000000122327,-73.98923999999999523425,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
MAAC6qed2SdQjkSYohLwyw,40.73375000000000056843,-73.98985700000000065302,359.000000,0.000000,0.000000,1.000000,1.000000,12.000000,manhattan
bjQ8Ui93uNtr76QEmZY0JA,40.73440300000000036107,-73.99188800000000298951,301.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
SmBbht6eqTEeAicZ2PXd8Q,40.73365199999999930469,-73.99013499999999510237,298.000000,0.000000,0.000000,1.000000,0.000000,4.000000,manhattan
NcbnRGH6CK5U9R20p_6GRA,40.73325399999999518741,-73.99115999999999360170,190.000000,0.000000,1.000000,0.000000,1.000000,10.000000,manhattan
exuDaLB7gWllqTZbULpLwA,40.73568200000000416594,-73.99139399999999966440,210.000000,0.000000,0.000000,1.000000,0.000000,4.000000,manhattan
p7VoMzUGLz_AWbPqUMBN_g,40.73549200000000070077,-73.99240899999999498959,118.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
9iXZfMrg4YD3ZZfwYAHxOw,40.73474999999999823785,-73.99206900000000075579,35.000000,0.000000,0.000000,1.000000,0.000000,4.000000,manhattan
TH2hnImMadPNcTRFeTy8lA,40.73582600000000297769,-73.98954799999999920601,29.000000,1.000000,1.000000,0.000000,0.000000,3.000000,manhattan
ijkLKRABksonSdD8RZYrCw,40.73506799999999827833,-73.98922100000000057207,301.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
Q1Lir6ys7LOc7r36uB7y-w,40.73596699999999515285,-73.98954700000000173077,210.000000,0.000000,0.000000,1.000000,1.000000,12.000000,manhattan
nHUfKvOvit2RcHMT06SZTA,40.73410799999999909460,-73.98912800000000800082,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
jq_jdtuuDWJkCUIkBA5dwg,40.73367600000000265936,-73.98985700000000065302,1.000000,0.000000,0.000000,1.000000,1.000000,12.000000,manhattan
LP4pus4XyiI0dSLIqCpOHg,40.73444800000000043383,-73.99198599999999714782,302.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
seEtpTzVLEWTtfOdDDyhOw,40.73362099999999941247,-73.99006300000000635464,301.000000,0.000000,1.000000,1.000000,0.000000,6.000000,manhattan
PSM8RHb1llH3QIcY1Lq-Qw,40.73325799999999929923,-73.99121300000000189812,120.000000,1.000000,1.000000,0.000000,1.000000,11.000000,manhattan
0sJeGAo3F2zh83sZ6YhyCQ,40.73320700000000016416,-73.99116899999999930060,188.000000,0.000000,1.000000,0.000000,1.000000,10.000000,manhattan
GaWWXvgoknG4fZTEr4e73w,40.73321099999999717056,-73.99110300000000961518,118.000000,0.000000,1.000000,0.000000,1.000000,10.000000,manhattan
9eneOS9DgkaqXVe_TnLFcQ,40.73572399999999760212,-73.99136400000000435284,210.000000,1.000000,0.000000,1.000000,0.000000,5.000000,manhattan
-OdH3raEt-OicrZvh_J6ZQ,40.73552899999999965530,-73.99250000000000682121,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
Nwid-slKSb88q20EUTlhJA,40.73467300000000079763,-73.99214100000000371438,33.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
uNDcVoxQcgNHtPzp6QmCPA,40.73592999999999619831,-73.98946700000000475939,31.000000,1.000000,1.000000,0.000000,0.000000,3.000000,manhattan
cEFTiQV_BeiDqe2aXnHZyg,40.73502200000000073032,-73.98911800000000482669,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
vss4t9e5qs_IxLCSI6jPFA,40.73596699999999515285,-73.98941800000000057480,131.000000,1.000000,0.000000,1.000000,1.000000,13.000000,manhattan
8c38F7oQJ14e62KL6lk4BA,40.73600600000000326872,-73.98951900000000136970,210.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
3uvrcowf0POQvrFqI5I7Bw,40.73406699999999602824,-73.98903100000001131775,119.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
_4eQyYT37kd9K1BQ39ll4Q,40.73358799999999746433,-73.98986299999999971533,4.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
paUh3ZD83hGrAC8PwZuOWg,40.73450900000000274304,-73.99212299999999231659,301.000000,1.000000,1.000000,0.000000,1.000000,11.000000,manhattan
O5NXJM7UMTWzgmLGUOulzg,40.73354899999999645388,-73.98989799999999661395,300.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
gCXW8MxDEHAa0HgkR9Q5fA,40.73331400000000002137,-73.99134100000000557884,121.000000,1.000000,0.000000,0.000000,1.000000,9.000000,manhattan
4dGOaVY9m51wbj-fWTmudw,40.73315999999999803549,-73.99117800000000499949,189.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
dZXL5-Gro_FBSDG_VJwQHg,40.73318900000000297723,-73.99104900000000384352,118.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
dLYBbpKn3Z4Qijhp8VQSPg,40.73580799999999868533,-73.99130300000000204363,210.000000,1.000000,1.000000,1.000000,0.000000,7.000000,manhattan
oDC40GALPKVvA4QvKFKwNQ,40.73556899999999814099,-73.99259299999999939246,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
627wJzj9TjPtUQv3kuP3fg,40.73458699999999765851,-73.99221500000000162345,32.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
SekY1_1lbj2I4T4wNxDFUA,40.73597300000000132059,-73.98943100000001038552,32.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
IfKtFgEZozWI6nRicmzl3A,40.73497800000000523823,-73.98901500000000908130,299.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
JhLSPGni9tyhf-7XOcD2dg,40.73592100000000471027,-73.98935699999999826559,90.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
3q8I3M82vBUa5abMlbjsfw,40.73604500000000427917,-73.98948900000000605814,210.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
-mzNRIrRngD_rps615y1_g,40.73402700000000464797,-73.98893499999999789907,118.000000,1.000000,0.000000,0.000000,1.000000,9.000000,manhattan
OmbNpC0zC3U840o8hzqV5w,40.73354000000000496584,-73.98986999999999625288,8.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
qrmnqC-9s3rFz6QWE1EIcg,40.73454699999999917281,-73.99224900000000104683,32.000000,0.000000,1.000000,1.000000,1.000000,14.000000,manhattan
2Re_O6bsluC5zZ9pfvRJKQ,40.73334899999999692000,-73.99141899999999338888,122.000000,1.000000,0.000000,0.000000,0.000000,1.000000,manhattan
RYKh-E6WzzH3v64sTUQkxQ,40.73305200000000070304,-73.99119600000000218643,188.000000,0.000000,0.000000,1.000000,1.000000,12.000000,manhattan
bs1k5dEEG9MTOf5GJvXs0Q,40.73314500000000037971,-73.99095300000000463569,122.000000,0.000000,1.000000,1.000000,0.000000,6.000000,manhattan
XImYRNSiz9bXxkGYs2rc9A,40.73588800000000276214,-73.99124399999999468491,211.000000,1.000000,1.000000,1.000000,0.000000,7.000000,manhattan
lRk6RDT1Vcb6HZs7eg1auA,40.73560900000000373211,-73.99268700000000364980,118.000000,0.000000,0.000000,0.000000,0.000000,0.000000,manhattan
k4e-B58qsDOvEOb6IMe0hg,40.73601699999999681268,-73.98939399999999011470,32.000000,1.000000,1.000000,1.000000,1.000000,15.000000,manhattan
